"h","g","t","value"
"H_GENERAL","AB-","34","0"
"H_GENERAL","AB-","35","0"
"H_GENERAL","AB-","36","0"
"H_GENERAL","AB-","37","0"
"H_GENERAL","AB-","38","0"
"H_GENERAL","AB-","39","0"
"H_GENERAL","AB-","40","0"
"H_GENERAL","AB-","41","0"
"H_GENERAL","AB-","42","0"
"H_GENERAL","AB-","43","0"
"H_GENERAL","AB-","44","0"
"H_GENERAL","AB-","45","0"
"H_GENERAL","AB-","46","0"
"H_GENERAL","AB-","47","0"
"H_GENERAL","AB-","48","0"
"H_GENERAL","AB-","49","0"
"H_GENERAL","AB-","50","0"
"H_GENERAL","AB-","51","0"
"H_GENERAL","AB-","52","0"
"H_GENERAL","AB-","53","0"
"H_GENERAL","AB-","54","0"
"H_GENERAL","AB-","55","0"
"H_GENERAL","AB-","56","0"
"H_GENERAL","AB-","57","0"
"H_GENERAL","AB-","58","0"
"H_GENERAL","AB-","59","0"
"H_GENERAL","AB-","60","0"
"H_GENERAL","AB-","61","0"
"H_GENERAL","AB-","62","0"
"H_GENERAL","AB-","63","0"
"H_GENERAL","AB-","64","0"
"H_GENERAL","AB-","65","0"
"H_GENERAL","AB-","66","0"
"H_GENERAL","AB-","67","0"
"H_GENERAL","AB-","68","0"
"H_GENERAL","AB-","69","0"
"H_GENERAL","AB-","70","0"
"H_GENERAL","AB-","71","0"
"H_GENERAL","AB-","72","0"
"H_GENERAL","AB-","73","0"
"H_GENERAL","AB-","74","0"
"H_GENERAL","AB-","75","0"
"H_GENERAL","AB-","76","0"
"H_GENERAL","AB-","77","0"
"H_GENERAL","AB-","78","0"
"H_GENERAL","AB-","79","0"
"H_GENERAL","AB-","80","0"
"H_GENERAL","AB-","81","0"
"H_GENERAL","AB-","82","0"
"H_GENERAL","AB-","83","0"
"H_GENERAL","AB-","84","0"
"H_GENERAL","AB-","85","0"
"H_GENERAL","AB-","86","0"
"H_GENERAL","AB-","87","0"
"H_GENERAL","AB-","88","0"
"H_GENERAL","AB-","89","0"
"H_GENERAL","AB-","90","0"
"H_GENERAL","AB-","91","0"
"H_GENERAL","AB-","92","0"
"H_GENERAL","AB-","93","0"
"H_GENERAL","AB-","94","0"
"H_GENERAL","AB-","95","0"
"H_GENERAL","AB-","96","0"
"H_GENERAL","AB-","97","0"
"H_GENERAL","AB-","98","0"
"H_GENERAL","AB-","99","0"
"H_GENERAL","AB-","100","0"
"H_GENERAL","AB-","101","0"
"H_GENERAL","AB-","102","0"
"H_GENERAL","AB-","103","0"
"H_GENERAL","AB-","104","0"
"H_GENERAL","AB-","105","0"
"H_GENERAL","AB-","106","0"
"H_GENERAL","AB-","107","0"
"H_GENERAL","AB-","108","0"
"H_GENERAL","AB-","109","0"
"H_GENERAL","AB-","110","0"
"H_GENERAL","AB-","111","0"
"H_GENERAL","AB-","112","0"
"H_GENERAL","AB-","113","0"
"H_GENERAL","AB-","114","0"
"H_GENERAL","AB-","115","0"
"H_GENERAL","AB-","116","0"
"H_GENERAL","AB-","117","0"
"H_GENERAL","AB-","118","0"
"H_GENERAL","AB-","119","0"
"H_GENERAL","AB-","120","0"
"H_GENERAL","AB-","121","0"
"H_GENERAL","AB-","122","0"
"H_GENERAL","AB-","123","0"
"H_GENERAL","AB-","124","0"
"H_GENERAL","AB-","125","0"
"H_GENERAL","AB-","126","0"
"H_GENERAL","AB-","127","0"
"H_GENERAL","AB-","128","0"
"H_GENERAL","AB-","129","0"
"H_GENERAL","AB-","130","0"
"H_GENERAL","AB-","131","0"
"H_GENERAL","AB-","132","0"
"H_GENERAL","AB-","133","0"
"H_GENERAL","AB-","134","0"
"H_GENERAL","AB-","135","0"
"H_GENERAL","AB-","136","0"
"H_GENERAL","AB-","137","0"
"H_GENERAL","AB-","138","0"
"H_GENERAL","AB-","139","0"
"H_GENERAL","AB-","140","0"
"H_GENERAL","AB-","141","0"
"H_GENERAL","AB-","142","0"
"H_GENERAL","AB-","143","0"
"H_GENERAL","AB-","144","0"
"H_GENERAL","AB-","145","0"
"H_GENERAL","AB-","146","0"
"H_GENERAL","AB-","147","0"
"H_GENERAL","AB-","148","0"
"H_GENERAL","AB-","149","0"
"H_GENERAL","AB-","150","0"
"H_GENERAL","AB-","151","0"
"H_GENERAL","AB-","152","0"
"H_GENERAL","AB-","153","0"
"H_GENERAL","AB-","154","0"
"H_GENERAL","AB-","155","0"
"H_GENERAL","AB-","156","0"
"H_GENERAL","AB-","157","0"
"H_GENERAL","AB-","158","0"
"H_GENERAL","AB-","159","0"
"H_GENERAL","AB-","160","0"
"H_GENERAL","AB-","161","0"
"H_GENERAL","AB-","162","0"
"H_GENERAL","AB-","163","0"
"H_GENERAL","AB-","164","0"
"H_GENERAL","AB-","165","0"
"H_GENERAL","AB-","166","0"
"H_GENERAL","AB-","167","0"
"H_GENERAL","AB-","168","0"
"H_GENERAL","AB-","169","0"
"H_GENERAL","AB-","170","0"
"H_GENERAL","AB-","171","0"
"H_GENERAL","AB-","172","0"
"H_GENERAL","AB-","173","0"
"H_GENERAL","AB-","174","0"
"H_GENERAL","AB-","175","0"
"H_GENERAL","AB-","176","0"
"H_GENERAL","AB-","177","0"
"H_GENERAL","AB-","178","0"
"H_GENERAL","AB-","179","0"
"H_GENERAL","AB-","180","0"
"H_GENERAL","AB-","181","0"
"H_GENERAL","AB-","182","0"
"H_GENERAL","AB-","183","0"
"H_GENERAL","AB-","184","0"
"H_GENERAL","AB-","185","0"
"H_GENERAL","AB-","186","0"
"H_GENERAL","AB-","187","0"
"H_GENERAL","AB-","188","0"
"H_GENERAL","AB-","189","0"
"H_GENERAL","AB-","190","0"
"H_GENERAL","AB-","191","0"
"H_GENERAL","AB-","192","0"
"H_GENERAL","AB-","193","0"
"H_GENERAL","AB-","194","0"
"H_GENERAL","AB-","195","0"
"H_GENERAL","AB-","196","0"
"H_GENERAL","AB-","197","0"
"H_GENERAL","AB-","198","0"
"H_GENERAL","AB-","199","0"
"H_GENERAL","AB-","200","0"
"H_GENERAL","AB-","201","0"
"H_GENERAL","AB-","202","0"
"H_GENERAL","AB-","203","0"
"H_GENERAL","AB-","204","0"
"H_GENERAL","AB-","205","0"
"H_GENERAL","AB-","206","0"
"H_GENERAL","AB-","207","0"
"H_GENERAL","AB-","208","0"
"H_GENERAL","AB-","209","0"
"H_GENERAL","AB-","210","0"
"H_GENERAL","AB-","211","0"
"H_GENERAL","AB-","212","0"
"H_GENERAL","AB-","213","0"
"H_GENERAL","AB-","214","0"
"H_GENERAL","AB-","215","0"
"H_GENERAL","AB-","216","0"
"H_GENERAL","AB-","217","0"
"H_GENERAL","AB-","218","0"
"H_GENERAL","AB-","219","0"
"H_GENERAL","AB-","220","0"
"H_GENERAL","AB-","221","0"
"H_GENERAL","AB-","222","0"
"H_GENERAL","AB-","223","0"
"H_GENERAL","AB-","224","0"
"H_GENERAL","AB-","225","0"
"H_GENERAL","AB-","226","0"
"H_GENERAL","AB-","227","0"
"H_GENERAL","AB-","228","0"
"H_GENERAL","AB-","229","0"
"H_GENERAL","AB-","230","0"
"H_GENERAL","AB-","231","0"
"H_GENERAL","AB-","232","0"
"H_GENERAL","AB-","233","0"
"H_GENERAL","AB-","234","0"
"H_GENERAL","AB-","235","0"
"H_GENERAL","AB-","236","0"
"H_GENERAL","AB-","237","0"
"H_GENERAL","AB-","238","0"
"H_GENERAL","AB-","239","0"
"H_GENERAL","AB-","240","0"
"H_GENERAL","AB-","241","0"
"H_GENERAL","AB-","242","0"
"H_GENERAL","AB-","243","0"
"H_GENERAL","AB-","244","0"
"H_GENERAL","AB-","245","0"
"H_GENERAL","AB-","246","0"
"H_GENERAL","AB-","247","0"
"H_GENERAL","AB-","248","0"
"H_GENERAL","AB-","249","0"
"H_GENERAL","AB-","250","0"
"H_GENERAL","AB-","251","0"
"H_GENERAL","AB-","252","0"
"H_GENERAL","AB-","253","0"
"H_GENERAL","AB-","254","0"
"H_GENERAL","AB-","255","0"
"H_GENERAL","AB-","256","0"
"H_GENERAL","AB-","257","0"
"H_GENERAL","AB-","258","0"
"H_GENERAL","AB-","259","0"
"H_GENERAL","AB-","260","0"
"H_GENERAL","AB-","261","0"
"H_GENERAL","AB-","262","0"
"H_GENERAL","AB-","263","0"
"H_GENERAL","AB-","264","0"
"H_GENERAL","AB-","265","0"
"H_GENERAL","AB-","266","0"
"H_GENERAL","AB-","267","0"
"H_GENERAL","AB-","268","0"
"H_GENERAL","AB-","269","0"
"H_GENERAL","AB-","270","0"
"H_GENERAL","AB-","271","0"
"H_GENERAL","AB-","272","0"
"H_GENERAL","AB-","273","0"
"H_GENERAL","AB-","274","0"
"H_GENERAL","AB-","275","0"
"H_GENERAL","AB-","276","0"
"H_GENERAL","AB-","277","0"
"H_GENERAL","AB-","278","0"
"H_GENERAL","AB-","279","0"
"H_GENERAL","AB-","280","0"
"H_GENERAL","AB-","281","0"
"H_GENERAL","AB-","282","0"
"H_GENERAL","AB-","283","0"
"H_GENERAL","AB-","284","0"
"H_GENERAL","AB-","285","0"
"H_GENERAL","AB-","286","0"
"H_GENERAL","AB-","287","0"
"H_GENERAL","AB-","288","0"
"H_GENERAL","AB-","289","0"
"H_GENERAL","AB-","290","0"
"H_GENERAL","AB-","291","0"
"H_GENERAL","AB-","292","0"
"H_GENERAL","AB-","293","0"
"H_GENERAL","AB-","294","0"
"H_GENERAL","AB-","295","0"
"H_GENERAL","AB-","296","0"
"H_GENERAL","AB-","297","0"
"H_GENERAL","AB-","298","0"
"H_GENERAL","AB-","299","0"
"H_GENERAL","AB-","300","0"
"H_GENERAL","AB-","301","0"
"H_GENERAL","AB-","302","0"
"H_GENERAL","AB-","303","0"
"H_GENERAL","AB-","304","0"
"H_GENERAL","AB-","305","0"
"H_GENERAL","AB-","306","0"
"H_GENERAL","AB-","307","0"
"H_GENERAL","AB-","308","0"
"H_GENERAL","AB-","309","0"
"H_GENERAL","AB-","310","0"
"H_GENERAL","AB-","311","0"
"H_GENERAL","AB-","312","0"
"H_GENERAL","AB-","313","0"
"H_GENERAL","AB-","314","0"
"H_GENERAL","AB-","315","0"
"H_GENERAL","AB-","316","0"
"H_GENERAL","AB-","317","0"
"H_GENERAL","AB-","318","0"
"H_GENERAL","AB-","319","0"
"H_GENERAL","AB-","320","0"
"H_GENERAL","AB-","321","0"
"H_GENERAL","AB-","322","0"
"H_GENERAL","AB-","323","0"
"H_GENERAL","AB-","324","0"
"H_GENERAL","AB-","325","0"
"H_GENERAL","AB-","326","0"
"H_GENERAL","AB-","327","0"
"H_GENERAL","AB-","328","0"
"H_GENERAL","AB-","329","0"
"H_GENERAL","AB-","330","0"
"H_GENERAL","AB-","331","0"
"H_GENERAL","AB-","332","0"
"H_GENERAL","AB-","333","0"
"H_GENERAL","AB-","334","0"
"H_GENERAL","AB-","335","0"
"H_GENERAL","AB-","336","0"
"H_GENERAL","AB-","337","0"
"H_GENERAL","AB-","338","0"
"H_GENERAL","AB-","339","0"
"H_GENERAL","AB-","340","0"
"H_GENERAL","AB-","341","0"
"H_GENERAL","AB-","342","0"
"H_GENERAL","AB-","343","0"
"H_GENERAL","AB-","344","0"
"H_GENERAL","AB-","345","0"
"H_GENERAL","AB-","346","0"
"H_GENERAL","AB-","347","0"
"H_GENERAL","AB-","348","0"
"H_GENERAL","AB-","349","0"
"H_GENERAL","AB-","350","0"
"H_GENERAL","AB-","351","0"
"H_GENERAL","AB-","352","0"
"H_GENERAL","AB-","353","0"
"H_GENERAL","AB-","354","0"
"H_GENERAL","AB-","355","0"
"H_GENERAL","AB-","356","0"
"H_GENERAL","AB-","357","0"
"H_GENERAL","AB-","358","0"
"H_GENERAL","AB-","359","0"
"H_GENERAL","AB-","360","0"
"H_GENERAL","AB-","361","0"
"H_GENERAL","AB-","362","0"
"H_GENERAL","AB-","363","0"
"H_GENERAL","AB-","364","0"
"H_GENERAL","AB-","365","0"
"H_GENERAL","AB+","1","1"
"H_GENERAL","AB+","2","1"
"H_GENERAL","AB+","3","1"
"H_GENERAL","AB+","4","1"
"H_GENERAL","AB+","5","1"
"H_GENERAL","AB+","6","0"
"H_GENERAL","AB+","7","0"
"H_GENERAL","AB+","8","1"
"H_GENERAL","AB+","9","1"
"H_GENERAL","AB+","10","1"
"H_GENERAL","AB+","11","1"
"H_GENERAL","AB+","12","1"
"H_GENERAL","AB+","13","0"
"H_GENERAL","AB+","14","0"
"H_GENERAL","AB+","15","1"
"H_GENERAL","AB+","16","1"
"H_GENERAL","AB+","17","1"
"H_GENERAL","AB+","18","1"
"H_GENERAL","AB+","19","1"
"H_GENERAL","AB+","20","0"
"H_GENERAL","AB+","21","0"
"H_GENERAL","AB+","22","1"
"H_GENERAL","AB+","23","1"
"H_GENERAL","AB+","24","1"
"H_GENERAL","AB+","25","1"
"H_GENERAL","AB+","26","1"
"H_GENERAL","AB+","27","0"
"H_GENERAL","AB+","28","0"
"H_GENERAL","AB+","29","1"
"H_GENERAL","AB+","30","1"
"H_GENERAL","AB+","31","1"
"H_GENERAL","AB+","32","1"
"H_GENERAL","AB+","33","1"
"H_GENERAL","AB+","34","0"
"H_GENERAL","AB+","35","0"
"H_GENERAL","AB+","36","1"
"H_GENERAL","AB+","37","1"
"H_GENERAL","AB+","38","1"
"H_GENERAL","AB+","39","1"
"H_GENERAL","AB+","40","1"
"H_GENERAL","AB+","41","0"
"H_GENERAL","AB+","42","0"
"H_GENERAL","AB+","43","1"
"H_GENERAL","AB+","44","1"
"H_GENERAL","AB+","45","1"
"H_GENERAL","AB+","46","1"
"H_GENERAL","AB+","47","1"
"H_GENERAL","AB+","48","0"
"H_GENERAL","AB+","49","0"
"H_GENERAL","AB+","50","1"
"H_GENERAL","AB+","51","1"
"H_GENERAL","AB+","52","1"
"H_GENERAL","AB+","53","1"
"H_GENERAL","AB+","54","1"
"H_GENERAL","AB+","55","0"
"H_GENERAL","AB+","56","0"
"H_GENERAL","AB+","57","1"
"H_GENERAL","AB+","58","1"
"H_GENERAL","AB+","59","1"
"H_GENERAL","AB+","60","1"
"H_GENERAL","AB+","61","1"
"H_GENERAL","AB+","62","0"
"H_GENERAL","AB+","63","0"
"H_GENERAL","AB+","64","1"
"H_GENERAL","AB+","65","1"
"H_GENERAL","AB+","66","1"
"H_GENERAL","AB+","67","1"
"H_GENERAL","AB+","68","1"
"H_GENERAL","AB+","69","0"
"H_GENERAL","AB+","70","0"
"H_GENERAL","AB+","71","1"
"H_GENERAL","AB+","72","1"
"H_GENERAL","AB+","73","1"
"H_GENERAL","AB+","74","1"
"H_GENERAL","AB+","75","1"
"H_GENERAL","AB+","76","0"
"H_GENERAL","AB+","77","0"
"H_GENERAL","AB+","78","1"
"H_GENERAL","AB+","79","1"
"H_GENERAL","AB+","80","1"
"H_GENERAL","AB+","81","1"
"H_GENERAL","AB+","82","1"
"H_GENERAL","AB+","83","0"
"H_GENERAL","AB+","84","0"
"H_GENERAL","AB+","85","1"
"H_GENERAL","AB+","86","1"
"H_GENERAL","AB+","87","1"
"H_GENERAL","AB+","88","1"
"H_GENERAL","AB+","89","1"
"H_GENERAL","AB+","90","0"
"H_GENERAL","AB+","91","0"
"H_GENERAL","AB+","92","1"
"H_GENERAL","AB+","93","1"
"H_GENERAL","AB+","94","1"
"H_GENERAL","AB+","95","1"
"H_GENERAL","AB+","96","1"
"H_GENERAL","AB+","97","0"
"H_GENERAL","AB+","98","0"
"H_GENERAL","AB+","99","1"
"H_GENERAL","AB+","100","1"
"H_GENERAL","AB+","101","1"
"H_GENERAL","AB+","102","1"
"H_GENERAL","AB+","103","1"
"H_GENERAL","AB+","104","0"
"H_GENERAL","AB+","105","0"
"H_GENERAL","AB+","106","1"
"H_GENERAL","AB+","107","1"
"H_GENERAL","AB+","108","1"
"H_GENERAL","AB+","109","1"
"H_GENERAL","AB+","110","1"
"H_GENERAL","AB+","111","0"
"H_GENERAL","AB+","112","0"
"H_GENERAL","AB+","113","1"
"H_GENERAL","AB+","114","1"
"H_GENERAL","AB+","115","1"
"H_GENERAL","AB+","116","1"
"H_GENERAL","AB+","117","1"
"H_GENERAL","AB+","118","0"
"H_GENERAL","AB+","119","0"
"H_GENERAL","AB+","120","1"
"H_GENERAL","AB+","121","1"
"H_GENERAL","AB+","122","1"
"H_GENERAL","AB+","123","1"
"H_GENERAL","AB+","124","1"
"H_GENERAL","AB+","125","0"
"H_GENERAL","AB+","126","0"
"H_GENERAL","AB+","127","1"
"H_GENERAL","AB+","128","1"
"H_GENERAL","AB+","129","1"
"H_GENERAL","AB+","130","1"
"H_GENERAL","AB+","131","1"
"H_GENERAL","AB+","132","0"
"H_GENERAL","AB+","133","0"
"H_GENERAL","AB+","134","1"
"H_GENERAL","AB+","135","1"
"H_GENERAL","AB+","136","1"
"H_GENERAL","AB+","137","1"
"H_GENERAL","AB+","138","1"
"H_GENERAL","AB+","139","0"
"H_GENERAL","AB+","140","0"
"H_GENERAL","AB+","141","1"
"H_GENERAL","AB+","142","1"
"H_GENERAL","AB+","143","1"
"H_GENERAL","AB+","144","1"
"H_GENERAL","AB+","145","1"
"H_GENERAL","AB+","146","0"
"H_GENERAL","AB+","147","0"
"H_GENERAL","AB+","148","1"
"H_GENERAL","AB+","149","1"
"H_GENERAL","AB+","150","1"
"H_GENERAL","AB+","151","1"
"H_GENERAL","AB+","152","1"
"H_GENERAL","AB+","153","0"
"H_GENERAL","AB+","154","0"
"H_GENERAL","AB+","155","1"
"H_GENERAL","AB+","156","1"
"H_GENERAL","AB+","157","1"
"H_GENERAL","AB+","158","1"
"H_GENERAL","AB+","159","1"
"H_GENERAL","AB+","160","0"
"H_GENERAL","AB+","161","0"
"H_GENERAL","AB+","162","1"
"H_GENERAL","AB+","163","1"
"H_GENERAL","AB+","164","1"
"H_GENERAL","AB+","165","1"
"H_GENERAL","AB+","166","1"
"H_GENERAL","AB+","167","0"
"H_GENERAL","AB+","168","0"
"H_GENERAL","AB+","169","1"
"H_GENERAL","AB+","170","1"
"H_GENERAL","AB+","171","1"
"H_GENERAL","AB+","172","1"
"H_GENERAL","AB+","173","1"
"H_GENERAL","AB+","174","0"
"H_GENERAL","AB+","175","0"
"H_GENERAL","AB+","176","1"
"H_GENERAL","AB+","177","1"
"H_GENERAL","AB+","178","1"
"H_GENERAL","AB+","179","1"
"H_GENERAL","AB+","180","1"
"H_GENERAL","AB+","181","0"
"H_GENERAL","AB+","182","0"
"H_GENERAL","AB+","183","1"
"H_GENERAL","AB+","184","1"
"H_GENERAL","AB+","185","1"
"H_GENERAL","AB+","186","1"
"H_GENERAL","AB+","187","1"
"H_GENERAL","AB+","188","0"
"H_GENERAL","AB+","189","0"
"H_GENERAL","AB+","190","1"
"H_GENERAL","AB+","191","1"
"H_GENERAL","AB+","192","1"
"H_GENERAL","AB+","193","1"
"H_GENERAL","AB+","194","1"
"H_GENERAL","AB+","195","0"
"H_GENERAL","AB+","196","0"
"H_GENERAL","AB+","197","1"
"H_GENERAL","AB+","198","1"
"H_GENERAL","AB+","199","1"
"H_GENERAL","AB+","200","1"
"H_GENERAL","AB+","201","1"
"H_GENERAL","AB+","202","0"
"H_GENERAL","AB+","203","0"
"H_GENERAL","AB+","204","1"
"H_GENERAL","AB+","205","1"
"H_GENERAL","AB+","206","1"
"H_GENERAL","AB+","207","1"
"H_GENERAL","AB+","208","1"
"H_GENERAL","AB+","209","0"
"H_GENERAL","AB+","210","0"
"H_GENERAL","AB+","211","1"
"H_GENERAL","AB+","212","1"
"H_GENERAL","AB+","213","1"
"H_GENERAL","AB+","214","1"
"H_GENERAL","AB+","215","1"
"H_GENERAL","AB+","216","0"
"H_GENERAL","AB+","217","0"
"H_GENERAL","AB+","218","1"
"H_GENERAL","AB+","219","1"
"H_GENERAL","AB+","220","1"
"H_GENERAL","AB+","221","1"
"H_GENERAL","AB+","222","1"
"H_GENERAL","AB+","223","0"
"H_GENERAL","AB+","224","0"
"H_GENERAL","AB+","225","1"
"H_GENERAL","AB+","226","1"
"H_GENERAL","AB+","227","1"
"H_GENERAL","AB+","228","1"
"H_GENERAL","AB+","229","1"
"H_GENERAL","AB+","230","0"
"H_GENERAL","AB+","231","0"
"H_GENERAL","AB+","232","1"
"H_GENERAL","AB+","233","1"
"H_GENERAL","AB+","234","1"
"H_GENERAL","AB+","235","1"
"H_GENERAL","AB+","236","1"
"H_GENERAL","AB+","237","0"
"H_GENERAL","AB+","238","0"
"H_GENERAL","AB+","239","1"
"H_GENERAL","AB+","240","1"
"H_GENERAL","AB+","241","1"
"H_GENERAL","AB+","242","1"
"H_GENERAL","AB+","243","1"
"H_GENERAL","AB+","244","0"
"H_GENERAL","AB+","245","0"
"H_GENERAL","AB+","246","1"
"H_GENERAL","AB+","247","1"
"H_GENERAL","AB+","248","1"
"H_GENERAL","AB+","249","1"
"H_GENERAL","AB+","250","1"
"H_GENERAL","AB+","251","0"
"H_GENERAL","AB+","252","0"
"H_GENERAL","AB+","253","1"
"H_GENERAL","AB+","254","1"
"H_GENERAL","AB+","255","1"
"H_GENERAL","AB+","256","1"
"H_GENERAL","AB+","257","1"
"H_GENERAL","AB+","258","0"
"H_GENERAL","AB+","259","0"
"H_GENERAL","AB+","260","1"
"H_GENERAL","AB+","261","1"
"H_GENERAL","AB+","262","1"
"H_GENERAL","AB+","263","1"
"H_GENERAL","AB+","264","1"
"H_GENERAL","AB+","265","0"
"H_GENERAL","AB+","266","0"
"H_GENERAL","AB+","267","1"
"H_GENERAL","AB+","268","1"
"H_GENERAL","AB+","269","1"
"H_GENERAL","AB+","270","1"
"H_GENERAL","AB+","271","1"
"H_GENERAL","AB+","272","0"
"H_GENERAL","AB+","273","0"
"H_GENERAL","AB+","274","1"
"H_GENERAL","AB+","275","1"
"H_GENERAL","AB+","276","1"
"H_GENERAL","AB+","277","1"
"H_GENERAL","AB+","278","1"
"H_GENERAL","AB+","279","0"
"H_GENERAL","AB+","280","0"
"H_GENERAL","AB+","281","1"
"H_GENERAL","AB+","282","1"
"H_GENERAL","AB+","283","1"
"H_GENERAL","AB+","284","1"
"H_GENERAL","AB+","285","1"
"H_GENERAL","AB+","286","0"
"H_GENERAL","AB+","287","0"
"H_GENERAL","AB+","288","1"
"H_GENERAL","AB+","289","1"
"H_GENERAL","AB+","290","1"
"H_GENERAL","AB+","291","1"
"H_GENERAL","AB+","292","1"
"H_GENERAL","AB+","293","0"
"H_GENERAL","AB+","294","0"
"H_GENERAL","AB+","295","1"
"H_GENERAL","AB+","296","1"
"H_GENERAL","AB+","297","1"
"H_GENERAL","AB+","298","1"
"H_GENERAL","AB+","299","1"
"H_GENERAL","AB+","300","0"
"H_GENERAL","AB+","301","0"
"H_GENERAL","AB+","302","1"
"H_GENERAL","AB+","303","1"
"H_GENERAL","AB+","304","1"
"H_GENERAL","AB+","305","1"
"H_GENERAL","AB+","306","1"
"H_GENERAL","AB+","307","0"
"H_GENERAL","AB+","308","0"
"H_GENERAL","AB+","309","1"
"H_GENERAL","AB+","310","1"
"H_GENERAL","AB+","311","1"
"H_GENERAL","AB+","312","1"
"H_GENERAL","AB+","313","1"
"H_GENERAL","AB+","314","0"
"H_GENERAL","AB+","315","0"
"H_GENERAL","AB+","316","1"
"H_GENERAL","AB+","317","1"
"H_GENERAL","AB+","318","1"
"H_GENERAL","AB+","319","1"
"H_GENERAL","AB+","320","1"
"H_GENERAL","AB+","321","0"
"H_GENERAL","AB+","322","0"
"H_GENERAL","AB+","323","1"
"H_GENERAL","AB+","324","1"
"H_GENERAL","AB+","325","1"
"H_GENERAL","AB+","326","1"
"H_GENERAL","AB+","327","1"
"H_GENERAL","AB+","328","0"
"H_GENERAL","AB+","329","0"
"H_GENERAL","AB+","330","1"
"H_GENERAL","AB+","331","1"
"H_GENERAL","AB+","332","1"
"H_GENERAL","AB+","333","1"
"H_GENERAL","AB+","334","1"
"H_GENERAL","AB+","335","0"
"H_GENERAL","AB+","336","0"
"H_GENERAL","AB+","337","1"
"H_GENERAL","AB+","338","1"
"H_GENERAL","AB+","339","1"
"H_GENERAL","AB+","340","1"
"H_GENERAL","AB+","341","1"
"H_GENERAL","AB+","342","0"
"H_GENERAL","AB+","343","0"
"H_GENERAL","AB+","344","1"
"H_GENERAL","AB+","345","1"
"H_GENERAL","AB+","346","1"
"H_GENERAL","AB+","347","1"
"H_GENERAL","AB+","348","1"
"H_GENERAL","AB+","349","0"
"H_GENERAL","AB+","350","0"
"H_GENERAL","AB+","351","1"
"H_GENERAL","AB+","352","1"
"H_GENERAL","AB+","353","1"
"H_GENERAL","AB+","354","1"
"H_GENERAL","AB+","355","1"
"H_GENERAL","AB+","356","0"
"H_GENERAL","AB+","357","0"
"H_GENERAL","AB+","358","1"
"H_GENERAL","AB+","359","1"
"H_GENERAL","AB+","360","1"
"H_GENERAL","AB+","361","1"
"H_GENERAL","AB+","362","1"
"H_GENERAL","AB+","363","0"
"H_GENERAL","AB+","364","0"
"H_GENERAL","AB+","365","1"
"H_COMUNITARIO","O-","1","1"
"H_COMUNITARIO","O-","2","1"
"H_COMUNITARIO","O-","3","1"
"H_COMUNITARIO","O-","4","1"
"H_COMUNITARIO","O-","5","1"
"H_COMUNITARIO","O-","6","0"
"H_COMUNITARIO","O-","7","0"
"H_COMUNITARIO","O-","8","1"
"H_COMUNITARIO","O-","9","1"
"H_COMUNITARIO","O-","10","1"
"H_COMUNITARIO","O-","11","1"
"H_COMUNITARIO","O-","12","1"
"H_COMUNITARIO","O-","13","0"
"H_COMUNITARIO","O-","14","0"
"H_COMUNITARIO","O-","15","1"
"H_COMUNITARIO","O-","16","1"
"H_COMUNITARIO","O-","17","1"
"H_COMUNITARIO","O-","18","1"
"H_COMUNITARIO","O-","19","1"
"H_COMUNITARIO","O-","20","0"
"H_COMUNITARIO","O-","21","0"
"H_COMUNITARIO","O-","22","1"
"H_COMUNITARIO","O-","23","1"
"H_COMUNITARIO","O-","24","1"
"H_COMUNITARIO","O-","25","1"
"H_COMUNITARIO","O-","26","1"
"H_COMUNITARIO","O-","27","0"
"H_COMUNITARIO","O-","28","0"
"H_COMUNITARIO","O-","29","1"
"H_COMUNITARIO","O-","30","1"
"H_COMUNITARIO","O-","31","1"
"H_COMUNITARIO","O-","32","1"
"H_COMUNITARIO","O-","33","1"
"H_COMUNITARIO","O-","34","0"
"H_COMUNITARIO","O-","35","0"
"H_COMUNITARIO","O-","36","1"
"H_COMUNITARIO","O-","37","1"
"H_COMUNITARIO","O-","38","1"
"H_COMUNITARIO","O-","39","1"
"H_COMUNITARIO","O-","40","1"
"H_COMUNITARIO","O-","41","0"
"H_COMUNITARIO","O-","42","0"
"H_COMUNITARIO","O-","43","1"
"H_COMUNITARIO","O-","44","1"
"H_COMUNITARIO","O-","45","1"
"H_COMUNITARIO","O-","46","1"
"H_COMUNITARIO","O-","47","1"
"H_COMUNITARIO","O-","48","0"
"H_COMUNITARIO","O-","49","0"
"H_COMUNITARIO","O-","50","1"
"H_COMUNITARIO","O-","51","1"
"H_COMUNITARIO","O-","52","1"
"H_COMUNITARIO","O-","53","1"
"H_COMUNITARIO","O-","54","1"
"H_COMUNITARIO","O-","55","0"
"H_COMUNITARIO","O-","56","0"
"H_COMUNITARIO","O-","57","1"
"H_COMUNITARIO","O-","58","1"
"H_COMUNITARIO","O-","59","1"
"H_COMUNITARIO","O-","60","1"
"H_COMUNITARIO","O-","61","1"
"H_COMUNITARIO","O-","62","0"
"H_COMUNITARIO","O-","63","0"
"H_COMUNITARIO","O-","64","1"
"H_COMUNITARIO","O-","65","1"
"H_COMUNITARIO","O-","66","1"
"H_COMUNITARIO","O-","67","1"
"H_COMUNITARIO","O-","68","1"
"H_COMUNITARIO","O-","69","0"
"H_COMUNITARIO","O-","70","0"
"H_COMUNITARIO","O-","71","1"
"H_COMUNITARIO","O-","72","1"
